,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location
2926,2022,SE,FT,Data Scientist,191475,US,100,US
2927,2022,SE,FT,Data Scientist,141525,US,100,US
2928,2022,SE,FT,Data Scientist,191475,US,100,US
2929,2022,SE,FT,Data Scientist,141525,US,100,US
2930,2022,SE,FT,Data Specialist,95000,US,100,US
2931,2022,SE,FT,Data Specialist,70000,US,100,US
2932,2022,MI,FT,Applied Machine Learning Scientist,75000,BO,100,US
2933,2022,MI,CT,Analytics Engineer,7500,BO,50,BO
2934,2022,MI,FT,Data Analyst,113000,US,0,US
2935,2022,SE,FT,Data Scientist,170000,US,100,US
2936,2022,SE,FT,Data Scientist,130000,US,100,US
2937,2022,MI,FT,Data Analytics Consultant,113000,US,100,US
2938,2022,MI,FT,Product Data Analyst,140000,US,100,US
2939,2021,SE,FT,Data Analyst,50000,PH,100,PH
2940,2022,MI,FT,BI Data Analyst,53368,AU,100,AU
2941,2022,SE,FT,Data Scientist,175000,US,0,US
2942,2022,SE,FT,Data Scientist,140000,US,0,US
2943,2022,SE,FT,Lead Data Scientist,29944,PT,50,PT
2944,2022,SE,FT,Analytics Engineer,250000,US,0,US
2945,2022,SE,FT,Analytics Engineer,63000,US,0,US
2946,2022,SE,FT,Data Scientist,160000,US,0,US
2947,2022,SE,FT,Data Scientist,119300,US,0,US
2948,2022,MI,FT,Research Scientist,145000,US,50,US
2949,2022,SE,FT,Data Engineer,105000,US,0,US
2950,2022,SE,FT,Data Engineer,90000,US,0,US
2951,2022,SE,FT,ETL Developer,146200,US,100,US
2952,2022,SE,FT,ETL Developer,124270,US,100,US
2953,2022,MI,FT,Data Scientist,225000,US,0,US
2954,2022,MI,FT,Data Scientist,160000,US,0,US
2955,2022,MI,FT,Data Scientist,54634,NL,100,NL
2956,2022,SE,FT,Data Engineer,185800,CA,100,CA
2957,2022,SE,FT,Data Engineer,137400,CA,100,CA
2958,2022,SE,FT,Analytics Engineer,245000,US,0,US
2959,2022,SE,FT,Analytics Engineer,180000,US,0,US
2960,2022,SE,FT,Analytics Engineer,203500,US,0,US
2961,2022,SE,FT,Analytics Engineer,152000,US,0,US
2962,2022,SE,FT,Data Engineer,250000,US,0,US
2963,2022,SE,FT,Data Engineer,63000,US,0,US
2964,2022,SE,FT,Machine Learning Infrastructure Engineer,186000,US,100,US
2965,2022,SE,FT,Machine Learning Infrastructure Engineer,148800,US,100,US
2966,2022,SE,FT,Lead Machine Learning Engineer,95386,IN,50,IN
2967,2022,MI,FT,Machine Learning Engineer,128058,GB,50,GB
2968,2022,EN,FT,Data Scientist,82000,US,0,US
2969,2022,EN,PT,Data Scientist,110000,DO,100,FR
2970,2022,MI,FT,Applied Machine Learning Scientist,173000,US,50,US
2971,2022,SE,FT,Data Scientist,203500,US,0,US
2972,2022,SE,FT,Data Scientist,152000,US,0,US
2973,2022,SE,FT,Machine Learning Engineer,186000,US,100,US
2974,2022,SE,FT,Machine Learning Engineer,148800,US,100,US
2975,2022,EN,FT,BI Data Analyst,6270,BR,100,BR
2976,2022,MI,FT,Data Science Manager,158000,US,100,US
2977,2022,MI,FT,Data Science Manager,134000,US,100,US
2978,2022,SE,FT,Data Scientist,170000,US,100,US
2979,2022,SE,FT,Data Scientist,120000,US,100,US
2980,2022,EX,FT,Analytics Engineer,200000,US,100,US
2981,2022,EX,FT,Analytics Engineer,150000,US,100,US
2982,2022,SE,FT,Data Analyst,216200,US,0,US
2983,2022,SE,FT,Data Analyst,144100,US,0,US
2984,2022,MI,FT,Data Scientist,115573,NL,0,NL
2985,2022,MI,FT,Data Scientist,89306,NL,0,NL
2986,2022,SE,FT,ETL Developer,250000,US,0,US
2987,2022,SE,FT,ETL Developer,63000,US,0,US
2988,2022,SE,FT,Data Engineer,135000,US,100,US
2989,2022,SE,FT,Data Engineer,85000,US,100,US
2990,2022,SE,FT,Machine Learning Engineer,135000,US,100,US
2991,2022,SE,FT,Machine Learning Engineer,85000,US,100,US
2992,2022,SE,FT,Data Science Manager,206000,US,100,US
2993,2022,SE,FT,Data Science Manager,175100,US,100,US
2994,2022,SE,FT,Machine Learning Engineer,189650,US,0,US
2995,2022,SE,FT,Machine Learning Engineer,164996,US,0,US
2996,2022,SE,FT,Data Architect,149040,US,100,US
2997,2022,SE,FT,Data Architect,113900,US,100,US
2998,2022,SE,FT,Data Engineer,154000,US,100,US
2999,2022,SE,FT,Data Engineer,126000,US,100,US
3000,2022,SE,FT,Machine Learning Engineer,200000,US,100,US
3001,2022,SE,FT,Machine Learning Engineer,150000,US,100,US
3002,2022,SE,FT,Data Engineer,195700,US,0,US
3003,2022,SE,FT,Data Engineer,130500,US,0,US
3004,2022,SE,FT,Analytics Engineer,170000,US,100,US
3005,2022,SE,FT,Analytics Engineer,135000,US,100,US
3006,2022,MI,FT,Data Engineer,98506,GB,0,GB
3007,2022,MI,FT,Data Engineer,73880,GB,0,GB
3008,2022,SE,FT,Data Analyst,117000,US,100,US
3009,2022,SE,FT,Data Analyst,99450,US,100,US
3010,2022,SE,FT,Data Engineer,200000,PR,100,PR
3011,2022,SE,FT,Data Engineer,135000,PR,100,PR
3012,2022,SE,FT,Machine Learning Engineer,193900,US,0,US
3013,2022,SE,FT,Machine Learning Engineer,129300,US,0,US
3014,2022,EN,FT,Machine Learning Engineer,55410,GB,100,GB
3015,2022,SE,FT,Data Analyst,86193,GB,0,GB
3016,2022,SE,FT,Data Analyst,61566,GB,0,GB
3017,2022,SE,FT,Data Analyst,175000,US,100,US
3018,2022,SE,FT,Data Analyst,130000,US,100,US
3019,2022,SE,FT,Data Engineer,188100,US,0,US
3020,2022,SE,FT,Data Engineer,139860,US,0,US
3021,2022,SE,FT,Machine Learning Engineer,248700,US,0,US
3022,2022,SE,FT,Machine Learning Engineer,167100,US,0,US
3023,2022,MI,FT,Data Analyst,5723,IN,100,IN
3024,2022,SE,FT,Data Scientist,123400,US,0,US
3025,2022,SE,FT,Data Scientist,88100,US,0,US
3026,2022,MI,FT,BI Data Analyst,50432,DE,100,DE
3027,2022,SE,FT,Data Scientist,245000,US,0,US
3028,2022,SE,FT,Data Scientist,205000,US,0,US
3029,2022,SE,FT,Data Engineer,141300,US,0,US
3030,2022,SE,FT,Data Engineer,102100,US,0,US
3031,2022,SE,FT,Data Architect,141300,US,0,US
3032,2022,SE,FT,Data Architect,102100,US,0,US
3033,2022,EN,FT,Data Analyst,50000,AR,100,AR
3034,2022,EN,FT,Data Scientist,84053,BE,100,BE
3035,2022,MI,FT,Lead Data Scientist,61566,GB,50,GB
3036,2022,SE,FT,Data Architect,250000,US,0,US
3037,2022,SE,FT,Data Architect,63000,US,0,US
3038,2022,SE,FT,Data Science Manager,189500,US,100,US
3039,2022,SE,FT,Data Science Manager,140100,US,100,US
3040,2022,SE,FT,Data Engineer,177600,US,100,US
3041,2022,SE,FT,Data Engineer,131300,US,100,US
3042,2022,MI,FT,Data Engineer,24000,US,0,US
3043,2022,MI,FT,Data Engineer,24000,US,0,US
3044,2022,SE,FT,Data Engineer,250000,US,0,US
3045,2022,SE,FT,Data Engineer,63000,US,0,US
3046,2022,SE,FT,Machine Learning Engineer,202900,US,100,US
3047,2022,SE,FT,Machine Learning Engineer,131300,US,100,US
3048,2022,SE,FT,Data Engineer,145000,US,100,US
3049,2022,SE,FT,Data Engineer,115000,US,100,US
3050,2022,EN,FT,Machine Learning Engineer,115000,US,50,US
3051,2022,MI,FT,Machine Learning Engineer,193900,US,0,US
3052,2022,MI,FT,Machine Learning Engineer,129300,US,0,US
3053,2022,SE,FT,Data Scientist,180000,US,100,US
3054,2022,SE,FT,Data Scientist,140000,US,100,US
3055,2022,MI,FT,Data Analyst,216200,US,0,US
3056,2022,MI,FT,Data Analyst,144100,US,0,US
3057,2022,SE,FT,Machine Learning Scientist,216000,US,0,US
3058,2022,SE,FT,Machine Learning Scientist,144000,US,0,US
3059,2022,EN,FT,Data Analyst,150000,US,100,US
3060,2021,EN,FT,Machine Learning Research Engineer,12171,IN,100,IN
3061,2022,MI,FT,Data Scientist,53416,IN,100,ID
3062,2022,EN,FT,Applied Data Scientist,50000,AT,50,AT
3063,2021,SE,FT,Cloud Data Architect,250000,US,50,US
3064,2022,EX,FT,Research Scientist,84053,NL,0,NL
3065,2022,MI,FT,Data Scientist,131752,GB,100,GB
3066,2022,SE,FT,Analytics Engineer,48000,AR,100,US
3067,2022,EX,FT,Data Science Manager,260500,US,0,US
3068,2022,EX,FT,Data Science Manager,175100,US,0,US
3069,2022,SE,FT,Data Engineer,210000,US,100,US
3070,2022,SE,FT,Data Engineer,100000,US,100,US
3071,2022,EN,FT,Data Analyst,55000,US,100,US
3072,2022,MI,FT,Data Analyst,130000,US,100,US
3073,2022,SE,FT,Applied Machine Learning Scientist,77119,FR,100,GB
3074,2022,EN,FT,Data Scientist,52008,BE,50,BE
3075,2022,MI,FL,Applied Machine Learning Scientist,30523,IN,100,IN
3076,2022,SE,FT,Data Engineer,206699,US,0,US
3077,2022,SE,FT,Data Engineer,99100,US,0,US
3078,2022,MI,FT,Analytics Engineer,200000,US,0,US
3079,2022,MI,FT,Analytics Engineer,54000,US,0,US
3080,2022,SE,FT,Data Engineer,250000,US,0,US
3081,2022,SE,FT,Data Engineer,63000,US,0,US
3082,2022,SE,FT,Data Architect,250000,US,0,US
3083,2022,SE,FT,Data Architect,63000,US,0,US
3084,2022,SE,FT,Data Engineer,250000,US,0,US
3085,2022,SE,FT,Data Engineer,63000,US,0,US
3086,2022,EN,FT,Analytics Engineer,130000,US,50,US
3087,2022,SE,FT,Data Engineer,100000,US,0,US
3088,2022,SE,FT,Data Engineer,80000,US,0,US
3089,2022,SE,FT,Data Scientist,160000,US,0,US
3090,2022,SE,FT,Data Scientist,100000,US,0,US
3091,2022,SE,FT,Data Specialist,221300,US,100,US
3092,2022,SE,FT,Data Specialist,148700,US,100,US
3093,2022,EN,FT,Machine Learning Engineer,30000,GB,100,GB
3094,2022,EN,FT,Data Analyst,28368,FR,50,FR
3095,2022,MI,FT,Data Engineer,91118,GB,0,GB
3096,2022,MI,FT,Data Engineer,61566,GB,0,GB
3097,2022,MI,FT,Data Scientist,60938,DE,100,DE
3098,2022,SE,FT,Data Science Manager,249260,US,0,US
3099,2022,SE,FT,Data Science Manager,185400,US,0,US
3100,2022,SE,FT,Data Engineer,170000,US,100,US
3101,2022,SE,FT,Data Engineer,130000,US,100,US
3102,2022,MI,FT,Data Scientist,80036,GB,50,GB
3103,2022,SE,FT,Data Analyst,128875,US,100,US
3104,2022,SE,FT,Data Analyst,93700,US,100,US
3105,2022,SE,FT,Machine Learning Engineer,180000,US,100,US
3106,2022,SE,FT,Machine Learning Engineer,100000,US,100,US
3107,2022,SE,FT,Data Analyst,136260,US,100,US
3108,2022,SE,FT,Data Analyst,109280,US,100,US
3109,2022,SE,FT,Data Scientist,160000,US,100,US
3110,2022,SE,FT,Data Scientist,92000,US,100,US
3111,2022,SE,FT,Data Engineer,200000,US,100,US
3112,2022,SE,FT,Data Engineer,160000,US,100,US
3113,2022,MI,FT,Data Engineer,135446,GB,0,GB
3114,2022,MI,FT,Data Engineer,104663,GB,0,GB
3115,2022,SE,FT,Data Analyst,117000,US,100,US
3116,2022,SE,FT,Data Analyst,99450,US,100,US
3117,2022,EN,FT,Data Engineer,129000,US,100,US
3118,2022,EN,FT,Data Engineer,86000,US,100,US
3119,2020,EN,FT,Data Engineer,13493,IN,100,IN
3120,2020,EN,FT,Data Engineer,13493,IN,100,IN
3121,2022,SE,FT,Data Scientist,160000,US,0,US
3122,2022,SE,FT,Data Scientist,119300,US,0,US
3123,2022,SE,FT,Business Data Analyst,100000,US,100,US
3124,2022,MI,FT,Data Scientist,25000,TR,50,TR
3125,2022,MI,FT,Data Analyst,65257,SG,50,SG
3126,2022,MI,FT,AI Scientist,200000,US,100,US
3127,2022,EN,FT,Machine Learning Developer,180000,US,100,US
3128,2022,MI,FT,Data Scientist,153000,US,100,US
3129,2022,SE,FT,Data Engineer,210000,US,100,US
3130,2022,SE,FT,Data Engineer,100000,US,100,US
3131,2022,SE,FT,Data Analyst,150075,US,100,US
3132,2022,SE,FT,Data Analyst,110925,US,100,US
3133,2022,MI,FT,Machine Learning Scientist,22800,EG,100,EG
3134,2022,SE,FT,Data Scientist,160000,US,100,US
3135,2022,SE,FT,Data Scientist,92000,US,100,US
3136,2022,SE,FT,Machine Learning Engineer,202900,US,100,US
3137,2022,SE,FT,Machine Learning Engineer,131300,US,100,US
3138,2020,EN,FT,Data Analyst,22809,PT,100,PT
3139,2022,EN,FT,Data Analyst,15000,ID,0,ID
3140,2022,SE,FT,Data Engineer,175000,US,100,US
3141,2022,SE,FT,Data Engineer,135000,US,100,US
3142,2022,SE,FT,Data Science Manager,133766,AU,100,AU
3143,2022,EN,FT,Machine Learning Engineer,83000,US,0,US
3144,2022,MI,FT,Data Engineer,92350,GB,100,GB
3145,2022,MI,FT,Data Engineer,67723,GB,100,GB
3146,2022,SE,FT,Data Scientist,186000,US,0,US
3147,2022,SE,FT,Data Scientist,148800,US,0,US
3148,2022,SE,FT,Data Analyst,112900,US,0,US
3149,2022,SE,FT,Data Analyst,90320,US,0,US
3150,2022,SE,FT,ML Engineer,240000,US,0,US
3151,2022,SE,FT,ML Engineer,160000,US,0,US
3152,2022,SE,FT,Data Science Manager,300000,US,100,US
3153,2022,SE,FT,Data Science Manager,200000,US,100,US
3154,2022,MI,FT,Data Engineer,65666,DE,50,DE
3155,2022,MI,FT,AI Scientist,200000,IN,100,US
3156,2022,MI,FT,Machine Learning Engineer,116976,GB,0,GB
3157,2022,MI,FT,Machine Learning Engineer,92350,GB,0,GB
3158,2022,MI,FT,AI Scientist,120000,US,0,US
3159,2022,SE,FT,Data Analyst,112900,US,100,US
3160,2022,SE,FT,Data Analyst,90320,US,100,US
3161,2022,SE,FT,Data Analytics Manager,145000,US,100,US
3162,2022,SE,FT,Data Analytics Manager,105400,US,100,US
3163,2020,EN,FT,Data Scientist,49268,DE,0,DE
3164,2022,MI,FT,Data Engineer,110820,GB,0,GB
3165,2022,MI,FT,Data Engineer,92350,GB,0,GB
3166,2022,SE,FT,Data Scientist,215300,US,100,US
3167,2022,SE,FT,Data Scientist,158200,US,100,US
3168,2022,SE,FT,Data Engineer,209100,US,100,US
3169,2022,SE,FT,Data Engineer,154600,US,100,US
3170,2022,SE,FT,Data Analyst,115934,US,0,US
3171,2022,SE,FT,Data Analyst,81666,US,0,US
3172,2022,SE,FT,Data Engineer,175000,US,100,US
3173,2022,SE,FT,Data Engineer,155000,US,100,US
3174,2022,MI,FT,Machine Learning Engineer,84053,FR,100,DE
3175,2022,SE,FT,Data Analyst,164000,US,0,US
3176,2022,SE,FT,Data Analyst,132000,US,0,US
3177,2022,SE,FT,Data Scientist,170000,US,100,US
3178,2022,SE,FT,Data Scientist,123000,US,100,US
3179,2022,SE,FT,Machine Learning Engineer,189650,US,0,US
3180,2022,SE,FT,Machine Learning Engineer,164996,US,0,US
3181,2022,MI,FT,ETL Developer,52533,GR,0,GR
3182,2022,MI,FT,ETL Developer,52533,GR,0,GR
3183,2022,EX,FT,Lead Data Engineer,115222,CA,100,CA
3184,2022,SE,FT,Data Engineer,165400,US,100,US
3185,2022,SE,FT,Data Engineer,132320,US,100,US
3186,2022,SE,FT,Data Architect,208775,US,100,US
3187,2022,SE,FT,Data Architect,147800,US,100,US
3188,2022,SE,FT,Data Engineer,136994,US,100,US
3189,2022,SE,FT,Data Engineer,101570,US,100,US
3190,2022,SE,FT,Data Analyst,128875,US,100,US
3191,2022,SE,FT,Data Analyst,93700,US,100,US
3192,2022,EX,FT,Head of Machine Learning,76309,IN,50,IN
3193,2022,EN,FT,Machine Learning Engineer,35093,GB,100,GB
3194,2022,SE,FT,Data Engineer,183600,US,100,US
3195,2022,SE,FT,Data Engineer,100800,US,100,US
3196,2022,MI,FT,Data Analyst,49253,GB,100,GB
3197,2022,MI,FT,Data Analyst,36940,GB,100,GB
3198,2022,MI,FT,Data Analyst,42026,ES,100,ES
3199,2022,MI,FT,Data Analyst,31520,ES,100,ES
3200,2022,MI,FT,Data Engineer,84053,ES,100,ES
3201,2022,MI,FT,Data Engineer,73546,ES,100,ES
3202,2022,MI,FT,Data Engineer,98506,GB,100,GB
3203,2022,MI,FT,Data Engineer,86193,GB,100,GB
3204,2022,MI,FT,Data Engineer,84053,GR,100,GR
3205,2022,MI,FT,Data Engineer,73546,GR,100,GR
3206,2022,SE,FT,Machine Learning Engineer,189650,US,0,US
3207,2022,SE,FT,Machine Learning Engineer,164996,US,0,US
3208,2022,MI,FT,Data Analyst,42026,GR,100,GR
3209,2022,MI,FT,Data Analyst,31520,GR,100,GR
3210,2022,MI,FT,Data Engineer,92350,GB,100,GB
3211,2022,MI,FT,Data Engineer,73880,GB,100,GB
3212,2022,SE,FT,Data Scientist,215300,US,0,US
3213,2022,SE,FT,Data Scientist,140400,US,0,US
3214,2022,MI,FT,Data Engineer,63040,ES,100,ES
3215,2022,MI,FT,Data Engineer,47280,ES,100,ES
3216,2022,SE,FT,Data Scientist,260000,US,100,US
3217,2022,SE,FT,Data Scientist,180000,US,100,US
3218,2022,MI,FT,Data Scientist,67723,GB,0,GB
3219,2022,MI,FT,Data Scientist,43096,GB,0,GB
3220,2022,MI,FT,Data Engineer,63040,GR,100,GR
3221,2022,MI,FT,Data Engineer,47280,GR,100,GR
3222,2022,MI,FT,Data Engineer,73880,GB,100,GB
3223,2022,MI,FT,Data Engineer,55410,GB,100,GB
3224,2021,MI,FT,Machine Learning Engineer,51064,IT,50,IT
3225,2022,SE,FT,Data Science Engineer,60000,AR,100,MX
3226,2022,MI,FT,Data Engineer,82900,US,0,US
3227,2022,MI,FT,Data Engineer,63900,US,0,US
3228,2022,MI,FT,Machine Learning Scientist,160000,US,100,US
3229,2022,MI,FT,Machine Learning Scientist,112300,US,100,US
3230,2022,MI,FT,Data Science Manager,241000,US,100,US
3231,2022,MI,FT,Data Science Manager,159000,US,100,US
3232,2022,SE,FT,Data Scientist,180000,US,0,US
3233,2022,SE,FT,Data Scientist,80000,US,0,US
3234,2022,MI,FT,Data Analyst,58000,US,0,US
3235,2022,MI,FT,Data Analyst,58000,US,0,US
3236,2022,SE,FT,Data Engineer,136000,US,0,US
3237,2022,SE,FT,Data Engineer,108800,US,0,US
3238,2022,EX,FT,Data Engineer,242000,US,100,US
3239,2022,EX,FT,Data Engineer,200000,US,100,US
3240,2022,MI,FT,Data Scientist,61566,GB,0,GB
3241,2022,MI,FT,Data Scientist,36940,GB,0,GB
3242,2022,MI,FT,Data Engineer,73880,GB,0,GB
3243,2022,MI,FT,Data Engineer,49253,GB,0,GB
3244,2022,SE,FT,Data Scientist,165220,US,100,US
3245,2022,SE,FT,Data Scientist,120160,US,100,US
3246,2022,SE,FT,Data Analyst,124190,US,100,US
3247,2022,SE,FT,Data Analyst,90320,US,100,US
3248,2022,SE,FT,Data Engineer,181940,US,0,US
3249,2022,SE,FT,Data Engineer,132320,US,0,US
3250,2022,SE,FT,Data Engineer,220110,US,0,US
3251,2022,SE,FT,Data Engineer,160080,US,0,US
3252,2022,SE,FT,Data Scientist,180000,US,0,US
3253,2022,SE,FT,Data Scientist,120000,US,0,US
3254,2022,MI,FT,Data Analyst,126500,US,0,US
3255,2022,MI,FT,Data Analyst,106260,US,0,US
3256,2022,SE,FT,Data Analyst,116000,US,0,US
3257,2022,SE,FT,Data Analyst,99000,US,0,US
3258,2022,SE,FT,Data Analyst,155000,US,100,US
3259,2022,SE,FT,Data Analyst,120600,US,100,US
3260,2022,MI,FT,Data Scientist,130000,US,0,US
3261,2022,MI,FT,Data Scientist,90000,US,0,US
3262,2022,MI,FT,Data Engineer,170000,US,100,US
3263,2022,MI,FT,Data Engineer,150000,US,100,US
3264,2022,SE,FT,Data Analyst,102100,US,100,US
3265,2022,SE,FT,Data Analyst,84900,US,100,US
3266,2022,SE,FT,Data Scientist,136620,US,100,US
3267,2022,SE,FT,Data Scientist,99360,US,100,US
3268,2022,SE,FT,Data Scientist,110820,GB,0,GB
3269,2022,SE,FT,Data Scientist,98506,GB,0,GB
3270,2022,SE,FT,Data Scientist,146000,US,100,US
3271,2022,SE,FT,Data Scientist,123000,US,100,US
3272,2022,EN,FT,Data Engineer,49253,GB,100,GB
3273,2022,EN,FT,Data Engineer,43096,GB,100,GB
3274,2022,EX,FT,Data Analyst,130000,US,100,US
3275,2022,EX,FT,Data Analyst,110000,US,100,US
3276,2022,SE,FT,Data Analyst,170000,US,100,US
3277,2022,SE,FT,Data Analyst,135000,US,100,US
3278,2022,SE,FT,Data Science Manager,161342,US,100,US
3279,2022,SE,FT,Data Science Manager,137141,US,100,US
3280,2022,SE,FT,Data Scientist,167000,US,100,US
3281,2022,SE,FT,Data Scientist,123000,US,100,US
3282,2022,SE,FT,Data Engineer,73880,GB,0,GB
3283,2022,SE,FT,Data Engineer,61566,GB,0,GB
3284,2022,SE,FT,Data Scientist,211500,US,100,US
3285,2022,SE,FT,Data Scientist,138600,US,100,US
3286,2022,SE,FT,Data Architect,192400,CA,100,CA
3287,2022,SE,FT,Data Architect,90700,CA,100,CA
3288,2022,SE,FT,Data Analyst,130000,CA,100,CA
3289,2022,SE,FT,Data Analyst,61300,CA,100,CA
3290,2022,SE,FT,Data Analyst,130000,CA,100,CA
3291,2022,SE,FT,Data Analyst,61300,CA,100,CA
3292,2022,SE,FT,Data Engineer,160000,US,0,US
3293,2022,SE,FT,Data Engineer,113000,US,0,US
3294,2022,SE,FT,Data Scientist,150000,US,0,US
3295,2022,SE,FT,Data Scientist,95550,US,0,US
3296,2022,MI,FT,Data Analyst,167000,US,100,US
3297,2022,MI,FT,Data Analyst,115500,US,100,US
3298,2022,SE,FT,Data Analyst,112900,US,100,US
3299,2022,SE,FT,Data Analyst,90320,US,100,US
3300,2022,SE,FT,Data Analyst,112900,US,100,US
3301,2022,SE,FT,Data Analyst,90320,US,100,US
3302,2022,SE,FT,Data Engineer,165400,US,100,US
3303,2022,SE,FT,Data Engineer,132320,US,100,US
3304,2022,SE,FT,Data Engineer,243900,US,100,US
3305,2022,SE,FT,Data Engineer,156600,US,100,US
3306,2022,SE,FT,Data Analyst,136600,US,100,US
3307,2022,SE,FT,Data Analyst,109280,US,100,US
3308,2022,SE,FT,Data Engineer,128875,US,100,US
3309,2022,SE,FT,Data Engineer,93700,US,100,US
3310,2022,EX,FT,Head of Data Science,224000,US,100,US
3311,2022,EX,FT,Head of Data Science,167875,US,100,US
3312,2022,EX,FT,Analytics Engineer,175000,US,100,US
3313,2022,EX,FT,Analytics Engineer,135000,US,100,US
3314,2022,SE,FT,Data Engineer,209100,US,100,US
3315,2022,SE,FT,Data Engineer,154600,US,100,US
3316,2022,SE,FT,Data Engineer,180000,US,100,US
3317,2022,SE,FT,Data Engineer,160000,US,100,US
3318,2022,SE,FT,Data Scientist,205300,US,0,US
3319,2022,SE,FT,Data Scientist,140400,US,0,US
3320,2022,SE,FT,Data Scientist,176000,US,100,US
3321,2022,SE,FT,Data Scientist,144000,US,100,US
3322,2022,SE,FT,Data Engineer,200100,US,100,US
3323,2022,SE,FT,Data Engineer,160000,US,100,US
3324,2022,SE,FT,Data Engineer,70500,US,0,US
3325,2022,SE,FT,Data Engineer,54000,US,0,US
3326,2022,SE,FT,Data Scientist,205300,US,0,US
3327,2022,SE,FT,Data Scientist,140400,US,0,US
3328,2022,SE,FT,Analytics Engineer,205300,US,0,US
3329,2022,SE,FT,Analytics Engineer,184700,US,0,US
3330,2022,SE,FT,Data Engineer,175100,US,100,US
3331,2022,SE,FT,Data Engineer,140250,US,100,US
3332,2022,SE,FT,Data Analyst,116150,US,100,US
3333,2022,SE,FT,Data Analyst,99050,US,100,US
3334,2022,SE,FT,Data Engineer,145000,US,100,US
3335,2022,SE,FT,Data Engineer,130000,US,100,US
3336,2022,SE,FT,Data Analyst,112900,US,100,US
3337,2022,SE,FT,Data Analyst,90320,US,100,US
3338,2022,MI,FT,Data Analyst,85000,CA,0,CA
3339,2022,MI,FT,Data Analyst,75000,CA,0,CA
3340,2022,SE,FT,Machine Learning Engineer,214000,US,100,US
3341,2022,SE,FT,Machine Learning Engineer,192600,US,100,US
3342,2022,SE,FT,Data Architect,266400,US,100,US
3343,2022,SE,FT,Data Architect,213120,US,100,US
3344,2022,SE,FT,Data Engineer,155000,US,100,US
3345,2022,SE,FT,Data Engineer,115000,US,100,US
3346,2022,MI,FT,Data Scientist,141300,US,0,US
3347,2022,MI,FT,Data Scientist,102100,US,0,US
3348,2022,SE,FT,Data Analyst,115934,US,100,US
3349,2022,SE,FT,Data Analyst,81666,US,100,US
3350,2022,MI,FT,Data Engineer,206699,US,0,US
3351,2022,MI,FT,Data Engineer,99100,US,0,US
3352,2022,SE,FT,Data Engineer,130000,US,100,US
3353,2022,SE,FT,Data Engineer,110500,US,100,US
3354,2022,MI,FT,Data Analyst,61566,GB,0,GB
3355,2022,MI,FT,Data Analyst,43096,GB,0,GB
3356,2022,SE,FT,Data Analyst,80000,US,100,US
3357,2022,SE,FT,Data Analyst,60000,US,100,US
3358,2022,SE,FT,Data Architect,192564,US,100,US
3359,2022,SE,FT,Data Architect,144854,US,100,US
3360,2022,SE,FT,Data Scientist,230000,US,100,US
3361,2022,SE,FT,Data Scientist,150000,US,100,US
3362,2022,SE,FT,Data Analytics Manager,150260,US,100,US
3363,2022,SE,FT,Data Analytics Manager,109280,US,100,US
3364,2022,SE,FT,Data Analyst,170000,US,100,US
3365,2022,SE,FT,Data Analyst,150000,US,100,US
3366,2022,MI,FT,Data Scientist,160000,US,100,US
3367,2022,MI,FT,Data Scientist,130000,US,100,US
3368,2022,EN,FT,Data Analyst,67000,CA,0,CA
3369,2022,EN,FT,Data Analyst,52000,CA,0,CA
3370,2022,SE,FT,Data Engineer,154000,US,100,US
3371,2022,SE,FT,Data Engineer,126000,US,100,US
3372,2022,SE,FT,Data Analyst,129000,US,0,US
3373,2022,SE,FT,Data Analyst,99000,US,0,US
3374,2022,SE,FT,Data Scientist,210000,US,100,US
3375,2022,SE,FT,Data Scientist,140000,US,100,US
3376,2022,SE,FT,Data Scientist,210000,US,100,US
3377,2022,SE,FT,Data Scientist,140000,US,100,US
3378,2022,SE,FT,Data Scientist,210000,US,100,US
3379,2022,SE,FT,Data Scientist,140000,US,100,US
3380,2022,SE,FT,Data Analyst,100000,US,100,US
3381,2022,SE,FT,Data Analyst,69000,US,100,US
3382,2022,SE,FT,Data Scientist,210000,US,100,US
3383,2022,SE,FT,Data Scientist,140000,US,100,US
3384,2022,SE,FT,Data Analyst,150075,US,100,US
3385,2022,SE,FT,Data Analyst,110925,US,100,US
3386,2022,SE,FT,Data Engineer,100000,US,100,US
3387,2022,SE,FT,Data Engineer,25000,US,100,US
3388,2022,SE,FT,Data Analyst,126500,US,100,US
3389,2022,SE,FT,Data Analyst,106260,US,100,US
3390,2022,SE,FT,Data Engineer,220110,US,100,US
3391,2022,SE,FT,Data Engineer,160080,US,100,US
3392,2022,SE,FT,Data Analyst,105000,US,100,US
3393,2022,SE,FT,Data Analyst,100000,US,100,US
3394,2022,SE,FT,Data Analyst,170000,US,100,US
3395,2022,SE,FT,Data Analyst,135000,US,100,US
3396,2022,SE,FT,Data Scientist,230000,US,100,US
3397,2022,SE,FT,Data Scientist,140000,US,100,US
3398,2022,MI,FT,Data Analyst,135000,US,100,US
3399,2022,MI,FT,Data Analyst,50000,US,100,US
3400,2022,SE,FT,Data Scientist,220000,US,100,US
3401,2022,SE,FT,Data Scientist,140000,US,100,US
3402,2022,MI,FT,Data Scientist,172386,GB,0,GB
3403,2022,MI,FT,Data Scientist,86193,GB,0,GB
3404,2022,SE,FT,Machine Learning Engineer,220000,US,100,US
